label,eye_distance,mouth_width,eyebrow_distance,eye_openness_left,eye_openness_right
angry,106.01886624558857,58.077534382926416,98.02040603874276,17.72004514666935,17.46424919657298
angry,121.75795661885921,76.84399781375251,105.84894897919393,19.209372712298546,22.02271554554524
angry,95.08417323613851,45.044422518220834,86.20904824900923,11.0,9.219544457292887
angry,58.077534382926416,37.05401462729781,52.08646657242167,7.615773105863909,7.615773105863909
angry,102.1077861869505,79.51100552753688,88.64536084872124,7.280109889280518,7.211102550927978
angry,93.23089616645332,61.465437442517235,73.53910524340094,18.110770276274835,14.422205101855956
angry,38.8329756778952,31.575306807693888,37.656340767525464,9.219544457292887,9.0
angry,101.00495037373169,70.00714249274856,88.0056816347672,3.1622776601683795,3.0
angry,95.524865872714,60.207972893961475,80.75270893288967,13.601470508735444,16.0
angry,82.02438661763951,61.032778078668514,69.06518659932803,9.486832980505138,10.44030650891055
angry,110.00454536063498,68.11754546370561,91.08786966440702,11.045361017187261,10.770329614269007
angry,111.00450441310929,76.02631123499285,85.0235261559999,11.180339887498949,12.36931687685298
angry,76.00657866263946,58.077534382926416,62.07253821135398,7.280109889280518,5.0990195135927845
angry,124.31009613060397,87.46427842267951,112.53888216967503,21.213203435596427,17.72004514666935
angry,89.02246907382428,61.204574992397426,85.05292469985967,8.06225774829855,11.045361017187261
angry,98.04590761474952,80.05623023850174,80.00624975587844,8.0,2.8284271247461903
angry,103.04368005850722,65.03076195155643,94.02127418834527,17.46424919657298,15.652475842498529
angry,67.26812023536856,42.95346318982906,62.96824596572466,11.661903789690601,12.041594578792296
angry,76.02631123499285,72.00694410957877,79.05694150420949,12.165525060596439,12.206555615733702
angry,90.0,66.007575322837,78.00640999302557,10.770329614269007,13.92838827718412
angry,66.007575322837,37.21558813185679,49.16299421312742,7.615773105863909,8.0
angry,101.0,79.02531240052139,83.02409288875127,5.0,3.605551275463989
angry,93.05912099305473,63.198101237299845,73.55270219373317,12.165525060596439,14.0
angry,80.65358020571685,79.12016177940993,69.6419413859206,10.816653826391969,12.0
angry,104.35516278555652,76.15773105863909,89.19641248391103,16.76305461424021,17.46424919657298
angry,72.17340230306452,49.01020301937138,69.72087205421343,13.341664064126334,15.132745950421556
angry,97.02061636580135,59.0,84.0535543567314,17.88854381999832,20.8806130178211
angry,49.64876634922564,41.048751503547585,45.35416188179427,10.198039027185569,9.219544457292887
angry,61.465437442517235,35.4682957019364,54.08326913195984,5.656854249492381,8.06225774829855
angry,129.40247292845683,66.09841147864296,126.28935030318273,24.166091947189145,20.223748416156685
angry,80.22468448052632,52.61178575186362,67.00746227100382,17.46424919657298,14.317821063276353
angry,115.0,63.0317380372777,99.32270636667126,12.649110640673518,11.40175425099138
angry,102.59142264341595,66.91038783328041,81.49846624323675,14.560219778561036,15.652475842498529
angry,82.56512580987206,55.226805085936306,74.96665925596525,4.47213595499958,5.0
angry,104.0768946500615,60.0,97.73944955850733,18.681541692269406,16.76305461424021
angry,110.2905254316979,68.3593446428504,92.07062506576133,19.6468827043885,20.0
angry,91.92388155425118,65.37583651472461,81.61494961096282,9.848857801796104,6.324555320336759
angry,87.09190547921202,64.1248781675256,80.15609770940699,10.770329614269007,13.0
angry,86.83317338436964,78.77182237323191,73.43704787094863,10.44030650891055,11.045361017187261
angry,80.09993757800315,55.08175741568164,67.1863081289633,12.36931687685298,9.055385138137417
angry,94.0,76.0,92.00543462209176,14.560219778561036,14.560219778561036
angry,85.0,81.00617260431454,81.15417426109393,5.0,4.47213595499958
angry,88.36288813749809,57.0350769263968,74.16872656315464,10.770329614269007,8.54400374531753
angry,94.89467845985885,72.3671196055225,80.30566605165541,8.06225774829855,9.219544457292887
angry,100.9752444909147,67.11929677819934,88.68483523128404,15.811388300841896,16.0312195418814
angry,90.44888059008801,71.06335201775947,78.23042886243178,3.1622776601683795,3.0
angry,100.04498987955368,43.04648650006177,80.22468448052632,15.033296378372908,13.341664064126334
angry,102.17631819555841,74.06078584514209,101.04454463255303,12.206555615733702,12.206555615733702
angry,88.81441324469807,58.42088667591412,75.8023746329889,7.211102550927978,13.0
angry,102.48902380255166,83.09632964216891,92.39588735436226,10.0,11.180339887498949
angry,86.0,47.095647357266465,76.02631123499285,12.36931687685298,12.36931687685298
angry,82.38931969618392,58.215118311311535,72.24956747275377,13.92838827718412,14.035668847618199
angry,70.00714249274856,42.01190307520001,66.48308055437865,8.94427190999916,7.615773105863909
angry,86.34813257969161,59.665735560705194,70.60453243241541,10.770329614269007,11.045361017187261
angry,128.2497563350512,93.34345183246653,102.3132444994293,15.652475842498529,15.297058540778355
angry,41.97618372363071,35.0,47.16990566028302,15.297058540778355,3.605551275463989
angry,97.0,85.21150157109074,88.0056816347672,4.47213595499958,4.123105625617661
angry,106.23088063270491,58.215118311311535,84.09518416651456,12.083045973594572,12.165525060596439
angry,115.27792503337315,60.03332407921454,95.33624704172071,19.1049731745428,18.788294228055936
angry,102.07840124139877,65.0,92.02173656261873,12.206555615733702,14.317821063276353
angry,100.0,64.03124237432849,85.0,21.213203435596427,16.492422502470642
angry,97.32933781753577,55.226805085936306,89.20201791439474,18.24828759089466,18.973665961010276
angry,59.665735560705194,51.24451190127583,57.48912940721924,6.0,9.219544457292887
angry,111.28791488746656,82.09750300709517,93.43446901438462,15.297058540778355,15.811388300841896
angry,103.32473082471591,69.92138442565336,95.60334722173695,17.4928556845359,20.09975124224178
angry,85.98837130682264,58.54912467321779,77.78174593052023,14.7648230602334,14.142135623730951
angry,96.77293009927931,69.12307863514182,80.4114419718985,7.280109889280518,6.082762530298219
angry,83.48652585896721,54.230987451824994,66.61080993352356,12.165525060596439,13.341664064126334
angry,86.05230967266364,58.034472514187634,75.02666192761077,15.231546211727817,11.704699910719626
angry,58.215118311311535,33.015148038438355,56.43580423808985,7.280109889280518,7.615773105863909
angry,121.00413216084813,90.0222194794152,97.0,14.866068747318506,14.866068747318506
angry,61.00819617067857,42.04759208325728,45.044422518220834,6.0,4.47213595499958
angry,104.04326023342406,66.03029607687671,88.09086218218096,8.246211251235321,6.082762530298219
angry,103.58571330062848,70.45565981523414,94.26027795418386,18.24828759089466,18.384776310850235
angry,67.11929677819934,39.20459156782532,61.204574992397426,10.04987562112089,9.219544457292887
angry,95.08417323613851,57.21887800367987,77.05841939723393,6.708203932499369,9.486832980505138
angry,66.48308055437865,40.311288741492746,54.3323108288245,8.06225774829855,9.219544457292887
angry,101.78899744078434,78.54934754662193,92.41753080449618,16.278820596099706,16.97056274847714
angry,88.14193099768123,49.25444142409901,80.05623023850174,11.40175425099138,11.40175425099138
angry,79.30952023559341,53.08483775994799,67.1863081289633,8.246211251235321,8.54400374531753
angry,95.02105029939419,58.008620049092706,82.0,8.06225774829855,8.54400374531753
angry,112.8716084761797,80.00624975587844,102.17631819555841,16.55294535724685,13.601470508735444
angry,121.2023102090055,70.02856560004639,104.58011283222064,17.88854381999832,19.313207915827967
angry,86.14522621712709,69.58448102845921,67.89698078707183,9.848857801796104,10.198039027185569
angry,87.36704184073076,51.478150704935004,73.97972695272672,15.264337522473747,11.045361017187261
angry,97.41663102366043,76.10519036176179,88.20430828479978,5.385164807134504,5.0
angry,82.49242389456137,71.06335201775947,94.2019108086455,13.601470508735444,8.54400374531753
angry,110.07270324653611,98.0,89.00561780022652,16.278820596099706,14.560219778561036
angry,59.23681287847955,45.31004303683677,52.81098370604357,5.830951894845301,5.0990195135927845
angry,96.25487000666512,61.5223536610881,84.0,17.26267650163207,18.027756377319946
angry,71.449282711585,57.723478758647246,61.0,6.324555320336759,6.4031242374328485
angry,83.02409288875127,52.172789842982326,77.46612162745726,12.165525060596439,9.899494936611665
angry,74.04052944165107,33.95585369269929,62.5859409132754,4.123105625617661,4.47213595499958
angry,107.29864864013899,58.034472514187634,97.32933781753577,13.601470508735444,11.40175425099138
angry,73.02739212103907,43.01162633521314,60.0,12.649110640673518,12.36931687685298
angry,69.35416353759881,53.33854141237835,57.07889277132134,7.280109889280518,6.324555320336759
angry,89.08984229416954,49.16299421312742,81.09870529176159,10.44030650891055,11.40175425099138
angry,91.21951545584969,66.09841147864296,83.43260753446461,14.7648230602334,16.0
angry,111.75866856758807,79.07591289387686,85.0,15.033296378372908,14.7648230602334
angry,114.0,67.00746227100382,104.12012293500234,13.92838827718412,16.1245154965971
angry,107.00467279516349,71.0,84.02380615040002,9.848857801796104,9.848857801796104
angry,84.1486779456457,81.2219182240853,72.06247289678588,8.54400374531753,7.280109889280518
angry,97.04638066409278,79.51100552753688,84.0535543567314,3.0,4.0
angry,91.02197536858887,61.032778078668514,86.20904824900923,14.560219778561036,15.811388300841896
angry,74.00675644831355,51.0098029794274,64.00781202322104,4.47213595499958,5.385164807134504
angry,78.5175139698144,47.01063709417264,65.92419889539804,11.180339887498949,15.297058540778355
angry,103.04368005850722,59.07622195096772,98.02040603874276,17.029386365926403,18.973665961010276
angry,101.96568050084302,52.952809179494906,94.2019108086455,18.027756377319946,18.027756377319946
angry,94.59386872308374,61.98386886924694,69.63476143421474,6.708203932499369,5.0990195135927845
angry,46.57252408878007,38.07886552931954,47.43416490252569,9.0,9.848857801796104
angry,89.56003573022959,62.16912416947821,69.6419413859206,13.341664064126334,9.219544457292887
angry,91.26883367283708,74.00675644831355,77.05841939723393,9.219544457292887,11.704699910719626
angry,61.84658438426491,27.892651361962706,44.28317965096906,6.082762530298219,8.94427190999916
angry,87.96590248499699,64.4980619863884,78.91767862779544,14.317821063276353,15.0
angry,101.39033484509261,66.94027188471824,87.5956619930462,17.0,15.652475842498529
angry,107.20074626605917,65.62011886609167,97.32420048477151,20.396078054371138,12.529964086141668
angry,90.27181176868004,69.1158447825099,77.10382610480494,12.165525060596439,10.198039027185569
angry,115.43396380615195,89.27485648266257,97.18538984847466,9.219544457292887,12.649110640673518
angry,79.05694150420949,64.07027391856539,67.02984409947557,10.770329614269007,13.341664064126334
angry,81.02468759581859,48.0,71.17583859709698,12.649110640673518,11.40175425099138
angry,96.33275663033837,59.21148537234985,87.28115489611719,13.152946437965905,12.0
angry,107.22872749408155,60.207972893961475,94.2019108086455,13.038404810405298,10.770329614269007
angry,85.00588214941364,70.00714249274856,73.06161783043132,11.045361017187261,11.180339887498949
angry,42.95346318982906,31.0,35.35533905932738,9.219544457292887,5.0
angry,99.12618221237011,60.07495318350236,79.05694150420949,13.152946437965905,13.341664064126334
angry,91.30169768410661,65.76473218982953,91.80958555619343,24.041630560342615,17.69180601295413
angry,96.18731725128839,64.19501538281614,85.09406559801923,15.132745950421556,15.132745950421556
angry,84.29116205154607,59.413803110051795,66.37017402418047,5.830951894845301,8.246211251235321
angry,95.02105029939419,69.02897942168927,84.0535543567314,14.142135623730951,14.035668847618199
angry,107.11675872616759,71.11258679024411,94.08506789071261,15.524174696260024,12.36931687685298
angry,84.09518416651456,63.071388124885914,82.02438661763951,9.848857801796104,12.165525060596439
angry,66.007575322837,43.01162633521314,54.147945482723536,6.708203932499369,7.280109889280518
angry,91.02197536858887,70.06425622241343,79.40403012442127,12.649110640673518,13.152946437965905
angry,94.04786015641186,52.08646657242167,76.05918747922567,15.033296378372908,15.132745950421556
angry,82.0,55.78530272392541,67.08203932499369,16.55294535724685,13.038404810405298
angry,45.221676218380054,31.04834939252005,33.54101966249684,2.8284271247461903,5.385164807134504
angry,90.0222194794152,62.03224967708329,74.24284477308234,13.038404810405298,13.601470508735444
angry,52.952809179494906,29.427877939124322,36.68787265568828,6.082762530298219,2.8284271247461903
angry,90.35485598461214,63.387695966961914,72.24956747275377,5.385164807134504,6.4031242374328485
angry,103.4842983258813,70.25667228100119,93.34345183246653,13.038404810405298,14.317821063276353
angry,91.0823802938856,52.55473337388365,86.97700845625813,14.212670403551895,12.0
angry,118.6086000254619,61.66036003787198,106.6770828247567,18.384776310850235,16.1245154965971
angry,79.76214641043707,70.34912934784623,84.5931439302264,11.704699910719626,11.704699910719626
angry,91.98369420718001,58.463663928973865,92.57429448826494,15.264337522473747,15.132745950421556
angry,75.02666192761077,61.032778078668514,62.00806399170998,9.219544457292887,10.04987562112089
angry,101.96568050084302,52.952809179494906,94.36630754670864,18.027756377319946,18.027756377319946
angry,87.14355971613737,57.21887800367987,72.44308110509934,12.165525060596439,13.038404810405298
angry,56.089214649520635,36.22154055254967,43.68065933568311,6.0,5.385164807134504
angry,64.07027391856539,50.47771785649585,50.99019513592785,3.0,5.385164807134504
angry,89.27485648266257,47.0,78.40918313565064,14.317821063276353,13.416407864998739
angry,59.405386961116584,22.80350850198276,41.036569057366385,7.211102550927978,7.280109889280518
angry,116.1077086157504,60.01666435249463,109.65856099730654,20.248456731316587,21.0
angry,91.26883367283708,90.44888059008801,80.00624975587844,6.4031242374328485,2.8284271247461903
angry,91.48223871331527,78.85429601486528,80.65358020571685,5.830951894845301,3.1622776601683795
angry,93.94147114027967,57.42821606144492,98.65596788841515,18.24828759089466,13.038404810405298
angry,95.00526301210897,57.0,92.19544457292888,14.7648230602334,15.231546211727817
angry,122.10241602851272,88.20430828479978,106.16967551989597,16.15549442140351,13.038404810405298
angry,83.38465086573187,56.568542494923804,77.10382610480494,14.560219778561036,17.0
angry,89.94442728707543,57.706152185014034,88.05679985100527,13.341664064126334,14.317821063276353
angry,93.90420650854784,82.20097323024831,83.86298349093002,8.54400374531753,9.055385138137417
angry,91.08786966440702,51.088159097779204,87.36704184073076,13.341664064126334,15.524174696260024
angry,78.31347265956222,85.28774824088158,80.15609770940699,2.8284271247461903,4.242640687119285
angry,106.00471687618433,72.00694410957877,92.0869154657707,18.0,19.1049731745428
angry,88.09086218218096,67.06713054842886,69.00724599634447,2.23606797749979,2.23606797749979
angry,101.31633629380802,68.06614430096654,94.26027795418386,16.492422502470642,12.649110640673518
angry,75.1065909225016,49.16299421312742,62.07253821135398,10.04987562112089,9.055385138137417
angry,93.00537618869137,54.00925846556311,85.05292469985967,14.560219778561036,14.317821063276353
angry,75.69015788066504,44.91102314577124,69.85699678629192,12.041594578792296,12.649110640673518
angry,96.00520819205592,77.25283166331187,89.05054744357274,12.041594578792296,14.035668847618199
angry,124.42266674525185,72.73238618387272,112.00892821556681,21.95449840010015,15.033296378372908
angry,95.1892851112981,61.032778078668514,88.68483523128404,17.08800749063506,15.524174696260024
angry,82.49242389456137,41.30375285612676,69.1158447825099,10.816653826391969,12.083045973594572
angry,103.00485425454472,61.00819617067857,89.02246907382428,12.36931687685298,12.649110640673518
angry,96.33275663033837,67.60177512462228,91.08786966440702,16.1245154965971,16.76305461424021
angry,105.47511554864494,84.09518416651456,98.32598842625484,17.46424919657298,18.973665961010276
angry,124.32618388738553,57.0087712549569,125.15989773086265,17.204650534085253,14.142135623730951
angry,97.0051545022222,65.03076195155643,74.02702209328699,10.44030650891055,8.06225774829855
angry,88.09086218218096,65.06919393998976,74.16872656315464,14.035668847618199,12.165525060596439
angry,107.20074626605917,70.21395872616783,97.16480844420988,15.132745950421556,12.649110640673518
angry,84.17244204607586,61.29437168288782,69.72087205421343,4.123105625617661,2.23606797749979
angry,114.28473213863697,52.32590180780452,98.43271813782245,18.601075237738275,18.027756377319946
angry,92.65527507918802,61.40032573203501,77.1621668954417,10.04987562112089,11.40175425099138
angry,103.04368005850722,81.0,92.02173656261873,13.341664064126334,19.313207915827967
angry,84.0,52.0,70.45565981523414,11.40175425099138,9.486832980505138
angry,73.17103251970687,60.07495318350236,63.28506932918696,5.0,8.246211251235321
angry,62.76941930590086,43.657759905886145,63.324560795950255,9.0,6.4031242374328485
angry,103.04368005850722,64.19501538281614,91.19758768739445,13.601470508735444,17.72004514666935
angry,88.0,60.67124524847005,80.15609770940699,19.697715603592208,12.165525060596439
angry,117.6860229593982,82.0792300158816,98.84331034521254,16.278820596099706,16.401219466856727
angry,101.11874208078342,70.34912934784623,85.98837130682264,12.0,11.704699910719626
angry,89.80534505250787,87.46427842267951,82.38931969618392,2.23606797749979,3.1622776601683795
angry,100.60318086422517,79.00632886041473,88.0056816347672,8.246211251235321,7.615773105863909
angry,86.20904824900923,56.08029957123981,71.06335201775947,10.44030650891055,8.246211251235321
angry,88.76936408468859,65.52098900352466,83.48652585896721,12.165525060596439,10.0
angry,113.1591799192624,46.17358552246078,103.23759005323593,6.324555320336759,8.602325267042627
angry,101.1236866416568,59.033888572581766,94.13288479590966,6.708203932499369,7.211102550927978
angry,93.90420650854784,76.90253571892151,84.8999411071645,12.041594578792296,9.433981132056603
angry,81.09870529176159,51.15662224971465,73.17103251970687,14.866068747318506,13.341664064126334
angry,82.87339742040264,72.56721022610694,72.44308110509934,6.082762530298219,10.0
angry,95.33624704172071,56.71860364994893,78.0,17.029386365926403,18.384776310850235
angry,93.26306878931231,76.6550715869472,79.30952023559341,13.341664064126334,17.0
angry,110.02272492535349,62.51399843235114,91.67878707749138,12.649110640673518,16.0
angry,67.36467917239716,43.0,63.071388124885914,4.47213595499958,9.219544457292887
angry,43.04648650006177,24.515301344262525,34.132096331752024,9.219544457292887,7.0710678118654755
angry,113.00442469213318,82.02438661763951,91.02197536858887,9.055385138137417,8.06225774829855
angry,99.84988733093293,67.36467917239716,80.30566605165541,10.198039027185569,11.180339887498949
angry,79.90619500389191,55.57877292636101,81.78630692236935,13.892443989449804,13.341664064126334
angry,85.00588214941364,56.00892785976178,65.0,8.94427190999916,10.198039027185569
angry,100.17983829094555,60.00833275470999,80.39900496896712,7.211102550927978,10.198039027185569
angry,100.44899203078147,56.71860364994893,92.69843580125827,20.024984394500787,14.7648230602334
angry,76.48529270389177,45.70557952810576,60.00833275470999,10.44030650891055,10.0
angry,94.08506789071261,85.00588214941364,81.15417426109393,9.486832980505138,9.848857801796104
angry,96.0,65.12296062065974,95.0,5.0990195135927845,4.123105625617661
angry,87.36704184073076,64.19501538281614,84.2140130857092,10.44030650891055,12.649110640673518
angry,97.32933781753577,56.142675390472796,86.20904824900923,19.1049731745428,18.681541692269406
angry,91.92388155425118,71.84010022264724,75.18643494673756,13.892443989449804,13.038404810405298
angry,98.04590761474952,64.03124237432849,81.05553651663777,12.165525060596439,15.524174696260024
angry,118.94956914591998,90.6697303403953,100.4987562112089,5.656854249492381,15.264337522473747
angry,72.83543093852057,41.30375285612676,57.14017850864661,10.198039027185569,11.045361017187261
angry,103.04368005850722,55.036351623268054,90.0222194794152,11.40175425099138,13.0
angry,82.09750300709517,51.478150704935004,74.81310045707235,9.219544457292887,13.0
angry,140.00357138301865,76.00657866263946,126.01587201618692,18.973665961010276,22.825424421026653
angry,55.71355310873648,34.438350715445125,48.703182647543684,5.656854249492381,6.0
angry,84.72307831990054,62.96824596572466,77.87810988975015,9.0,10.770329614269007
angry,85.58621384311844,61.07372593840988,77.52418977325722,17.0,13.152946437965905
angry,102.04410811016969,64.03124237432849,82.73451516749222,12.083045973594572,11.180339887498949
angry,95.02105029939419,58.008620049092706,82.0,8.06225774829855,8.54400374531753
angry,79.90619500389191,42.42640687119285,69.05070600652827,13.0,15.033296378372908
angry,82.29823813423954,56.568542494923804,69.35416353759881,11.704699910719626,12.36931687685298
angry,67.67569726275453,40.70626487409524,57.38466694161429,13.341664064126334,15.264337522473747
angry,92.0,57.0,81.00617260431454,17.11724276862369,17.46424919657298
angry,84.02380615040002,55.0,75.1065909225016,9.848857801796104,8.54400374531753
angry,95.33624704172071,72.17340230306452,79.42921376924235,6.708203932499369,6.082762530298219
angry,112.01785571952357,68.0294054067798,96.04686356149273,17.08800749063506,17.46424919657298
angry,93.53608929178085,61.66036003787198,81.39410298049853,8.94427190999916,9.219544457292887
angry,71.34423592694787,44.181444068749045,63.50590523722971,7.810249675906654,8.06225774829855
angry,84.40379138403677,50.44799302251776,66.94027188471824,14.317821063276353,15.0
angry,94.64142856064674,34.23448553724738,79.51100552753688,12.041594578792296,12.083045973594572
angry,67.446274915669,48.507731342539614,59.90826320300064,11.180339887498949,10.295630140987
angry,103.01941564578979,68.0294054067798,86.20904824900923,12.36931687685298,10.295630140987
angry,90.24411338142782,62.369864518050704,76.94153624668537,10.816653826391969,9.055385138137417
angry,53.150729063673246,30.265491900843113,43.73785545725808,8.54400374531753,9.055385138137417
angry,98.00510190801293,50.99019513592785,91.59148432032315,18.973665961010276,17.029386365926403
angry,55.97320787662612,29.614185789921695,47.53945729601885,10.770329614269007,10.0
angry,103.07764064044152,62.0,88.09086218218096,16.1245154965971,14.317821063276353
angry,98.08159868191383,65.0,81.15417426109393,14.035668847618199,13.038404810405298
angry,95.88534820294495,72.99315036357864,82.76472678623425,16.492422502470642,13.038404810405298
angry,77.05841939723393,39.01281840626232,70.02856560004639,5.0990195135927845,6.324555320336759
angry,92.26592003551474,57.14017850864661,71.25307010929424,10.770329614269007,10.770329614269007
angry,117.06835610018618,72.11102550927978,90.0499861188218,14.866068747318506,10.295630140987
angry,101.13851887386922,58.69412236331676,88.76936408468859,16.1245154965971,16.0312195418814
angry,71.84010022264724,56.515484603779164,63.245553203367585,8.06225774829855,12.165525060596439
angry,96.04686356149273,68.00735254367721,83.00602387778854,17.46424919657298,15.524174696260024
angry,82.15229759416349,53.23532661682466,77.05841939723393,11.40175425099138,18.027756377319946
angry,73.43023900274328,36.6742416417845,60.53924347066124,5.0,9.055385138137417
angry,85.05292469985967,70.11419257183242,64.6297145282261,12.041594578792296,10.04987562112089
angry,109.65856099730654,68.46897107449476,96.87620966986684,11.180339887498949,13.892443989449804
angry,75.96051605933177,44.91102314577124,66.40783086353596,8.94427190999916,12.0
angry,95.0,74.02702209328699,82.00609733428362,14.560219778561036,11.704699910719626
angry,88.68483523128404,59.22837157984339,80.62257748298549,15.0,16.492422502470642
angry,104.04326023342406,59.07622195096772,88.2779700718135,14.317821063276353,13.601470508735444
angry,108.00462953040486,77.0,95.04735661763561,14.317821063276353,16.76305461424021
angry,82.00609733428362,46.0,71.00704190430693,10.0,11.704699910719626
angry,91.13725912051558,47.095647357266465,86.20904824900923,11.180339887498949,18.681541692269406
angry,100.65783625729296,73.00684899377592,84.50443775329198,8.0,10.0
angry,74.81310045707235,45.89117562233506,70.61161377563892,14.035668847618199,12.649110640673518
angry,77.27871634544663,34.92849839314596,71.06335201775947,11.313708498984761,7.615773105863909
angry,105.22357150372724,61.18823416311342,94.19129471453293,6.4031242374328485,13.92838827718412
angry,74.00675644831355,45.0,63.00793600809346,8.246211251235321,8.06225774829855
angry,81.93289937503738,48.104053883222775,74.09453421137081,10.63014581273465,10.0
angry,72.17340230306452,37.33630940518894,68.18357573492314,13.341664064126334,13.92838827718412
angry,97.0,58.008620049092706,83.05419917138447,13.0,13.341664064126334
angry,105.00476179678711,81.09870529176159,91.13725912051558,13.0,15.524174696260024
angry,99.04544411531506,69.18092222571191,80.02499609497022,18.027756377319946,16.1245154965971
angry,91.08786966440702,64.6297145282261,75.02666192761077,15.0,17.0
angry,70.02856560004639,41.0,62.03224967708329,7.280109889280518,9.486832980505138
angry,90.0499861188218,45.09988913511872,81.39410298049853,12.041594578792296,13.92838827718412
angry,90.70832376358854,62.5859409132754,78.84795495128583,18.027756377319946,13.0
angry,72.11102550927978,44.01136216933077,64.19501538281614,9.219544457292887,9.433981132056603
angry,100.12492197250393,57.07889277132134,78.02563681252464,12.083045973594572,8.94427190999916
angry,66.06814663663572,35.014282800023196,57.0087712549569,11.180339887498949,9.486832980505138
angry,105.72133181151285,86.83317338436964,85.84287972802403,12.165525060596439,13.0
angry,54.405882034941776,31.622776601683793,48.38388161361178,2.23606797749979,7.0
angry,95.02105029939419,58.008620049092706,82.0,8.06225774829855,8.54400374531753
angry,101.51354589413178,81.9084855189009,88.23831367382311,14.212670403551895,20.0
angry,91.35097153287424,69.35416353759881,79.30952023559341,14.035668847618199,15.297058540778355
